,key,name,description,id
449,I0N9,饕餮·末日判罪,"[史诗]
- 冥灵传世 武器 (法杖) -
该结束了...
∴攻击力+9000
∴智力 +795
∴技能伤害 +10%
∴每当释放技能触发噩梦打击
∴点击使用 毁灭之歌
▣ 等级.100",825
450,I0N8,渡厄·沐雨却念,"[史诗]
- 冥灵传世 武器 (枪支) -
用场雨洗涤世界上的恶和罪 
∴攻击力+7650
∴智力 +705
∴恢复量 +15%
∴当治疗时，激活治愈之水恢复友军
∴点击使用 暴风雨
▣ 等级.100",824
451,I0N7,虚空·追猎者,"[史诗]
- 冥灵传世 武器 (枪支) -
最后一颗子弹，它甚至会撕裂时间来追逐目标
∴攻击力+9500
∴敏捷 +705, 智力 +405
∴攻击速度 +40%
∴技能伤害 +15%
∴点击使用 时空追猎
▣ 等级.100",823
452,I0N6,寂敛·最后的遗言,"[史诗]
- 冥灵传世 武器 (枪支) -
只有死亡的痛苦在等待.
∴攻击力+10500
∴敏捷 +765
∴生命值 +1500
∴致命一击倍率 +0.35x
∴4秒触发一次惩戒子弹
▣ 等级.100",822
453,I0N5,焚释·永恒之焰,"[史诗]
- 冥灵传世 武器 (弓箭) -
永远燃烧，我充满光芒的灵魂.
∴攻击力+9000
∴力量 +315, 敏捷 +675
∴攻击时几率附带火焰印记
∴在战斗时积攒能量
∴火焰伤害 +14%
▣ 等级.100",821
454,I0N4,无悯·灵魂判罪,"[史诗]
- 冥灵传世 武器 (弓箭) -
一个灵魂堕落的人，现在只有毁灭才能救赎你
∴攻击力+9750
∴敏捷 +705
∴生命值 +1500
∴技能伤害 +15%
∴攻击时几率灵魂吸取
∴点击使用 灵魂轰炸
▣ 等级.100",820
455,I0N3,不灭·凛冬契约,"[史诗]
- 冥灵传世 武器 (近战) -
拥抱永冬.
∴攻击力+7950
∴力量 +735
∴敏捷 & 智力 +465
∴所受伤害-10%
∴每8次攻击触发冰霜爆破
∴点击使用 永冻
▣ 等级.100",819
456,I0N2,合成,"收集相关物品合成新的物品。唯一指定游戏平台：KK官方对战平台（www.reckfeng.com）
◎ 合成组合",-1
457,I0N1,破穹·勇敢之心,"[史诗]
- 冥灵传世 翅膀 -
勇敢的心引领你走向胜利
∴全属性 +450
∴魔法抗性 +20%
∴周围的单位被减速
∴点击使用 勇气
▣ 等级.100",818
458,I0N0,末路·圣裁者,"[史诗]
- 禁断圣物 武器 (枪支) -
你的罪孽将因你的死而被宽恕.
∴攻击力+9000
∴敏捷 +690
∴生命值 +1200
∴致命一击倍率 +0.3x
∴6秒触发一次圣裁子弹
▣ 等级.100",817
459,I0MZ,觉醒·惩戒者,"[史诗]
- 冥灵传世 武器 (近战) -
注入浩瀚之力的匕首
∴攻击力+8250
∴敏捷 +780, 生命值 +2250
∴致命一击倍率 +0.4x
∴每12触发尺牍惩戒
∴每当释放技能触发觉醒
▣ 等级.100",816
460,I0MY,修正·除魔者,"[史诗]
- 禁断圣物 武器 (枪支) -
我已准备好去征服死神了.
∴攻击力+7650
∴敏捷 +645, 智力 +345
∴攻击速度 +30%
∴技能伤害 +10%
∴点击使用 魔王追逐
▣ 等级.100",815
461,I0MX,彩虹味糖果,"[收藏品]
彩虹味糖果!",-1
462,I0MW,怪异光环,"[收藏品]
怪异光环",432
463,I0MV,透明翅膀,"[收藏品]
透明翅膀",454
464,I0MU,彩虹猫咪,"[收藏品]
彩虹小猫",522
465,I0MS,封印碎片-极寒碎片,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",374
466,I0MR,封印碎片-紫水晶球,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",373
467,I0MQ,封印碎片-黑暗统治圣物,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",372
468,I0MP,封印碎片-圣使锁魄,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",370
469,I0MO,封印碎片-圣典扉页,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",371
470,I0MN,封印碎片-神圣金属,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",369
471,I0MM,封印碎片-自然精华,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",367
472,I0ML,封印碎片-自然之心,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",368
473,I0MK,封印碎片-黑暗水晶,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",365
474,I0MJ,封印碎片-不朽之心,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",364
475,I0MI,封印碎片-净化之证,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",366
476,I0MH,封印碎片-深渊精华,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",363
477,I0MG,封印碎片-边缘世界的魔石,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",361
478,I0MF,封印碎片-被遗落的深渊骷髅头,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",362
479,I0ME,封印碎片-深渊碎片,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",360
480,I0MD,永恒·世界大咖徽章,[收藏品],559
481,I0MC,冰龙 徽章,[收藏品],557
482,I0MB,主天使 徽章,[收藏品],556
483,I0MA,法爷 徽章,[收藏品],555
484,I0M9,僵尸领主 徽章,[收藏品],554
485,I0M8,骷髅王 徽章,[收藏品],553
486,I0M7,远古骨龙 徽章,[收藏品],256
487,I0M6,新年服装交换,"可用来兑换圣诞节服装和新年服装.

部分职业有两种可以领取新年服装.
有些职业没有可提供的服装。",-1
488,I0M5,小兔魔术棒,"[收藏品]
召唤小兔跟班.",-1
489,I0M4,蓝色的幸运光环,[收藏品],451
490,I0M3,肉,恢复1点生命值.,-1
491,I0M1,狂赫·深渊之魂,"[史诗]
- 冥灵传世 武器 (法杖) -
你长时间注视着它，同时，深渊之魂也会注意到你
∴攻击力+6750
∴智力 +735
∴生命值 +2250
∴在施放技能和治疗时，授予深渊之力
∴点击使用 激活深渊的呼唤
▣ 等级.100",814
492,I0M0,魂灵魔石,"[史诗]
- 鸿蒙起源 材料 -",344
493,I0LZ,神秘材料,,352
494,I0LY,土神魔石,"[史诗]
- 鸿蒙起源 硬币品级 -",333
495,I0LX,无竭·永恒圣杯,"[史诗]
- 冥灵传世 首饰 -
无止境地溢出的圣杯
∴全属性 +360
∴技能伤害 & 魔法抗性 +7.5%
∴8秒触发一次圣水屏障
▣ 等级.100",312
496,I0LW,芳华·命运指环,"[史诗]
- 冥灵传世 首饰 -
把你从宿命中解放出来的戒指
∴全属性 +390
∴技能伤害 +10%
∴点击使用 时空扭曲
∴生命值降到1以下时触发回到过去
▣ 等级.100",812
497,I0LV,决意·魔尊法袍,"[史诗]
- 冥灵传世 铠甲 -
充满了献祭魔法的灵魂的长袍
∴护甲 +225
∴力量 +150, 智力 +360
∴魔法值恢复 +36
∴技能伤害 +10%
∴点击使用 魔尊领域
▣ 等级.100",811
498,I0LU,玉宇背包,"[史诗]
- 冥灵传世 武器 (背包) -
包含自然气息的背包
∴攻击力+6900
∴全属性 +660
∴恢复量 +15%
∴魔法抗性 +15%
∴点击使用 神秘药剂
▣ 等级.100",813
499,I0LT,遗忘,"[史诗]
- 禁断圣物 武器 (近战) -
人更希望忘却过往胜过记住它们.
∴攻击力+7500
∴力量 +615
∴技能伤害 +7.5%
∴攻击时几率发动怒火打击
∴点击使用 激活遗忘
▣ 等级.100",810
500,I0LS,潮汐钥匙,"[召唤类物品]
进入海神领域的钥匙",398
501,I0LQ,万圣节服装 交换,"12个发光的糖块交换1个万圣节服装.

个别职业可以有两种万圣节服装可供选择.",-1
502,I0LP,奥义之核,"[史诗]
- 鸿蒙起源 材料 -
∴点击查看相关合成组合",336
503,I0LN,普瑞斯银币,"[史诗]
- 神话传说 硬币品级 -
一枚有价值的硬币，用它可以同收藏夹交换其他物品.",376
504,I0LM,救世祈愿·启示法杖,"[史诗]
- 鸿蒙起源 武器 (法杖) -
低声祈祷得到回应的誓言
∴攻击力+9000
∴智力 +1000
∴生命值 +3000
∴所有属性 +5%
∴装备时激活启示
∴点击使用 触发高能
▣ 等级.100",962
505,I0LL,恶魔领主魔术棒,[收藏品],-1
506,I0LK,启迪·能量原冰,"[史诗]
- 鸿蒙起源 武器 (法杖) -
混沌乃万力之源
∴攻击力+10000
∴智力 +1100
∴生命值 +2000
∴技能伤害 +15%
∴冰属性/水属性+15%
∴暗属性 +10%
∴技能5次连续命中时触发万年寒霜
∴点击使用 火魇之击
▣ 等级.100",961
507,I0LJ,啸天·雄狮之心,"[史诗]
- 鸿蒙起源 武器 (近战) -
表现出来钢铁般的力量和豪气
∴攻击力+15500
∴主属性 +700
∴技能伤害 +12.5%
∴移动速度 +75
∴攻击时激活狮心击打
∴点击使用 惩戒攻击
▣ 等级.100",959
508,I0LI,闪烁便鞋,"[普通]
- 其他 -
闪闪闪!
∴移动速度 +250
∴点击使用传送至目标点
▣ 等级.20",-1
509,I0LH,黄色的幸运光环,[收藏品],449
510,I0LG,启示·末日判罪,"[史诗]
- 鸿蒙起源 武器 (枪支) -
世界末日的时候，我会让你说最后的遗言
∴攻击力+14500
∴敏捷 +1050
∴生命值 +2500
∴致命一击倍率 +0.50x
∴3秒触发一次装填绝望子弹
∴每当释放T技能触发毁灭时刻
▣ 等级.100",964
511,I0LF,获得周年庆服装礼盒,需求材料: 神秘海螺 x12,-1
512,I0LE,神秘海螺,"[硬币]
海螺内充满浓浓的周年庆气氛",378
513,I0LD,鸭子骑士力量结晶,[收藏品],414
514,I0LB,海象,"[收藏品]
装扮的海象",527
515,I0LA,蓝莲花光环,"[收藏品]
蓝莲花光环",434
516,I0L9,德鲁伊长袍,"[史诗]
- 禁断圣物 铠甲 -
不要拒绝大自然给你的馈赠.
∴护甲 +200
∴智力 +330
∴魔法抗性 +12%
∴5秒触发一次召唤自然精灵
∴点击使用 主动召唤1个自然精灵
▣ 等级.100",809
517,I0L7,愿望,"希望掉落特定物品.

有愿望指定时: 其他物品不会掉落，但指定物品的掉率提高150%.
无有愿望指定时: 所有物品均可掉落.

灵魂宝石/结晶不受影响.",-1
518,I0L6,特殊服装,[收藏品],-1
519,I0L5,检索物品,我可以给送一些奖励你的物品。.,-1
520,I0L3,UFO,"[收藏品]
神秘的坐骑",523
521,I0KW,逮捕魔术棒,"[收藏品]
召唤一个随从",-1
522,I0KV,山丘之堕,"[收藏品]
山丘之堕",452
523,I0KU,小魔仙,"[收藏品]
堕落的仙女",511
524,I0KT,(特殊) 幻想隐身,,-1
525,I0KS,净空·至上祝福羽翼 藏品,"[收藏品]
净空·至上祝福羽翼",478
526,I0KR,遂宇玄芒·灵仙魂翼 藏品,"[收藏品]
遂宇玄芒·灵仙魂翼",479
527,I0K0,辉煌·瀚宇之星,"[史诗]
- 冥灵传世 武器 (枪支) -
我的命运由我来做主.
∴攻击力+6750
∴敏捷 +345
∴智力 +645
∴攻击速度 +25%
∴友军恢复 得到强化
∴点击使用 激活神圣洗礼
▣ 等级.100",804
528,I0JZ,星界微光·浩瀚玫瑰,"[史诗]
- 冥灵传世 首饰 -
一朵蕴含宇宙力量的玫瑰
∴智力 +420
∴生命值 +1500
∴周围的友军 魔法抗性 10%提升
∴点击使用 触发星界护佑
∴水/风 属性 +6%
▣ 等级.100",807
529,I0JY,邪目·绯红憎恨,"[史诗]
- 冥灵传世 武器 (法杖) -
我的仇恨只能用你的鲜血来平息!
∴攻击力+7500
∴智力 +735
∴技能伤害 +8%
∴每当释放技能 智力 75, 火焰伤害 2.5%提升 (5次叠加)
∴点击使用 绯红凝视
▣ 等级.100",803
530,I0JX,眷恋·返照圣戒,"[史诗]
- 冥灵传世 首饰 -
生命之源倾注我全身!
∴全属性 +345
∴生命值&魔法值 +2250
∴所受治疗量+15%
∴点击使用 激活苏醒
∴死亡时2秒秒后复活 (CD: 240秒)
▣ 等级.100",806
531,I0JW,遂宇玄芒·灵仙魂翼,"[史诗]
- 冥灵传世 翅膀 -
仙灵环绕着你.
∴全属性 +345
∴水/风/土属性 +5%
∴周围的友军所受治疗量+15%
∴点击使用 复活一名附近友军
▣ 等级.100",808
532,I0JV,先驱·风暴战铠,"[史诗]
- 禁断圣物 铠甲 -
战甲赋予你风暴之力。.
∴护甲 +185
∴敏捷 +360
∴技能伤害 & 魔法抗性 +7.5%
∴每当释放技能 1.5秒持续时间的风怒触发
▣ 等级.100",805
533,I0JU,虚空·破风之铠,"[史诗]
- 神话传说 铠甲 -
可让你迅疾如风的铠甲.
∴护甲 +175
∴敏捷 +270
∴技能伤害 & 魔法抗性 +5%
∴每当释放技能 1.5秒持续时间的风怒触发
▣ 等级.100",753
534,I0JT,自然净灵,"[史诗]
- 神话传说 材料 -
∴点击查看相关合成组合",222
535,I0JS,消散·阳炎澄心,"[史诗]
- 冥灵传世 首饰 -
啊~爆啦，世界清静了!!!!!!!!!!!!!!!!!!!
∴主属性 +390
∴技能伤害 +10%
∴点击使用激活阳炎爆炸
▣ 等级.100",307
536,I0JR,阿特里西亚·梦幻之剑,"[史诗]
- 冥灵传世 武器 (近战) -
我带你走向永恒的梦境.
∴攻击力+9750
∴力量 +585, 敏捷 +645
∴技能伤害 & 致命一击概率 +7.5%
∴每当释放技能 造成下次攻击强化
∴点击使用 激活虚幻梦境
▣ 等级.100",802
537,I0JQ,爝火钥匙,"[召唤类物品]
打开火灵之门的钥匙",396
538,I0JP,附魔师万圣节魔术棒,[收藏品],-1
539,I0JO,火凤凰魔术棒,[收藏品],-1
540,I0JN,驯鹿鲁道夫,"[收藏品]
可怜的驯鹿鲁道夫",533
541,I0JM,迷你小仙魔术棒,"[收藏品]
用它召唤一个迷你小仙.",-1
542,I0JJ,玉尘冰晶,"[硬币]
一个美丽的冰晶，蕴含了冬日的气息.",380
543,I0JI,新年活动邀请函,"[召唤类物品]
你被邀请参加新年活动!
◎参加人员要求: 最低4个人",-1
544,I0JH,火法万圣节魔术棒,"[收藏品]
用它来召唤一个风系魔导士.",-1
545,I0JG,祈明·神谕血翼 藏品,"[收藏品]
祈明·神谕血翼",477
546,I0JF,祈明·神谕血翼,"[史诗]
- 禁断圣物 翅膀 -
用鲜血洗涤你的罪孽
∴全属性 +225
∴生命值 +1500
∴400码移动距离获得血腥之咬充能附加于下一次攻击
▣ 等级.100",801
547,I0JE,神射手魔术棒,"[收藏品]
召唤一个随从",-1
548,I0JD,追星剑圣魔术棒,"[收藏品]
用它来召唤一个迷你追星剑圣人.",-1
549,I0JC,风系魔导士魔术棒,"[收藏品]
用它来召唤一个风系魔导士.",-1
550,I0JB,唤潮·贪婪之手,"[史诗]
- 禁断圣物 武器 (近战) -
吞噬掉吧，但永不满足!
∴攻击力+7800
∴力量 +390, 敏捷 +390
∴生命值恢复 +120
∴攻击时几率 触发潮汐范围打击
∴点击使用 激活贪婪汲取
▣ 等级.100",795
551,I0JA,神气流转·寒岚之戒,"[史诗]
- 禁断圣物 首饰 -
....
∴全属性 +315
∴魔法值恢复 +25
∴直接命中目标时激活持续静息攻击
∴点击使用 触发禁锢麻痹
▣ 等级.100",800
552,I0J9,卓尔·圣焱之戒,"[史诗]
- 禁断圣物 首饰 -
它能很好的辅助你的小伙伴!
∴全属性 +285
∴生命值恢复 +120
∴技能命中友军时触发[希望]效果
∴点击使用 激活圣焱
▣ 等级.100",799
553,I0J8,黑暗契约·死灵法书,"[史诗]
- 禁断圣物 首饰 -
让人类拥有的一切堕入黑暗吧.
∴全属性 +285
∴魔法值 +3750
∴技能伤害 +6%
∴点击使用 释放禁忌法术
▣ 等级.100",798
554,I0J7,禁忌·魔幻之戒,"[史诗]
- 神话传说 首饰  -
任何东西都难逃在黑暗契约下的堕落.
∴全属性 +210
∴魔法值 +2250
∴技能伤害 +4%
∴点击使用 释放禁忌法术
▣ 等级.100",783
555,I0J6,辟晦·淬光之铠,"[史诗]
- 禁断圣物 铠甲 -
表面蕴含电流的铠甲.
∴护甲 +225
∴力量 +255
∴敏捷 +255
∴移动速度 +50
∴技能伤害 +8%
∴魔法抗性 +12%
∴每当释放技能 3秒淬光电击
▣ 等级.100",797
556,I0J5,不朽猫咪力量结晶,[收藏品],411
557,I0J4,赏金猎人魔术棒,[收藏品],-1
558,I0J3,旅行商人魔术棒,"[收藏品]
用它来召唤一个迷你旅行商人.",-1
559,I0J2,附魔师魔术棒,"[收藏品]
用它来召唤一个迷你附魔师.",-1
560,I0J1,收割者魔术棒,"[收藏品]
用它来召唤一个迷你收割者.",-1
561,I0J0,超级转换,"从三围转换出所有属性点至可分配状态.
不可以低于它的初始数值.
▣ 等级. 40",-1
562,I0IZ,风暴钥匙,"[召唤类物品]
打开风暴之门的钥匙",397
563,I0IW,雪球,,-1
564,I0IV,木料,,-1
565,I0IT,弹药,,-1
566,I0IS,迷幻魔影·风神之眼,"[史诗]
- 冥灵传世 头盔 -
望穿黑暗的眼睛!
∴护甲 +125
∴智力 +297
∴魔法抗性 +10%
∴周围的友军伤害和技能伤害 +5%
∴点击使用 召唤2个火焰巨人
▣ 等级.100",788
567,I0IR,荒古遗尘·众神之角,"[史诗]
- 冥灵传世 头盔 -
蕴含闪电的众神之角
∴护甲 +105
∴主属性 +72, 全属性 +144
∴技能伤害 & 致命一击概率 +12%
∴所受伤害+8%
∴3000码移动距离触发闪电之触
▣ 等级.100",789
568,I0IQ,远古迷梦·祝福长弓,"[史诗]
- 冥灵传世 武器 (弓箭) -
来自上古的祝福，释放更多的箭矢.
∴攻击力+8550
∴敏捷 +645
∴攻击速度 +40%
∴攻击时发动风之打击
▣ 等级.100",787
569,I0IP,怨灵祈祷·绝望甲胄,"[史诗]
- 冥灵传世 铠甲 -
甲胄凝聚着亡者的灵魂
∴护甲 +240
∴力量 +295
∴敏捷 & 智力 +160
∴使用者周围的友军 全属性 6% 提高
∴6秒触发一次怨灵祷告
▣ 等级.100",786
570,I0IO,混沌之石,"[召唤类物品]
用于召唤多种召唤类BOSS的材料.

地点: 悠秘森林, 元素塔魔法石矿 (混沌魔镐必需)",130
571,I0IL,突破·毁灭之铠,"[史诗]
- 鸿蒙起源 铠甲 -
末日，是世界的毁灭，还是世界的重建?
∴护甲 +230
∴力量 +190
∴敏捷 +440
∴技能伤害 +14%
∴致命一击概率 +14%
∴攻击时激活毁灭印记
∴生命处于20%时召唤收割者
▣ 等级.100",911
572,I0IK,企盼·最终预兆,"[史诗]
- 鸿蒙起源 武器 (枪支) -
这里是终点.
∴攻击力+12400
∴敏捷 +895
∴生命值 +2000
∴致命一击倍率 +0.40x
∴3秒触发一次加载预兆子弹
▣ 等级.100",910
573,I0IJ,水灵精华,"[史诗]
- 冥灵传世 材料 -
∴点击查看相关合成组合",314
574,I0II,水灵之纹,"[史诗]
- 冥灵传世 材料 -
∴点击查看相关合成组合",313
575,I0IH,风灵精华,"[史诗]
- 冥灵传世 材料 -
∴点击查看相关合成组合",303
576,I0IG,风灵之纹,"[史诗]
- 冥灵传世 材料 -
∴点击查看相关合成组合",302
577,I0IF,火灵精华,"[史诗]
- 冥灵传世 材料 -
∴点击查看相关合成组合",309
578,I0IE,火灵之纹,"[史诗]
- 冥灵传世 材料 -
∴点击查看相关合成组合",308
579,I0ID,休闲服装,"[收藏品]
休闲服装",-1
580,I0IC,疯狂的奇装异服,"[收藏品]
永久可用的奇装异服",-1
581,I0IB,统治者指环,"[史诗]
- 冥灵传世 首饰 -
拥有它你才有资格控制住混乱局面
∴全属性 +375
∴技能伤害 +12%
∴攻击时有20%几率造成20%额外伤害
∴在受到攻击时有概率激活绝对守护
▣ 等级.100",785
582,I0IA,蝙蝠之翼 藏品,"[收藏品]
蝙蝠之翼",476
583,I0I9,地狱熔岩火凰羽翼 藏品,"[收藏品]
地狱熔岩火凰羽翼",475
584,I0I8,谎言戒指,"[收藏品]
我是邪恶的",-1
585,I0I7,魔音护魂之翼 藏品,"[收藏品]
魔音护魂之翼",474
586,I0I6,飞星流彩碎翼 藏品,"[收藏品]
飞星流彩碎翼",473
587,I0I5,自然之翼 藏品,"[收藏品]
自然之翼",472
588,I0I4,无坚不摧战翅 藏品,"[收藏品]
无坚不摧战翅",471
589,I0I3,幻想霜寒魂翼 藏品,"[收藏品]
幻想霜寒魂翼",470
590,I0I2,狂暴·堕落统治魂翼 藏品,"[收藏品]
狂暴·堕落统治魂翼",469
591,I0I1,亡者灵魂 藏品,"[收藏品]
亡者灵魂",468
592,I0I0,暗黑不朽魂翼 藏品,"[收藏品]
暗黑不朽魂翼",467
593,I0HZ,恶魔骨翼 藏品,"[收藏品]
恶魔骨翼",466
594,I0HY,耀目星芒魂翼 藏品,"[收藏品]
耀目星芒魂翼",465
