,key,name,description,id
443,I0NF,無常·憤怒之冠,"[史詩]
- 冥靈傳世 頭盔 -
我出離地憤怒!
∴護甲 +120
∴全屬性 +255
∴技能傷害 +8%
∴點擊使用 暴怒
∴火焰傷害 +7.5%
▣ 等級.100",831
444,I0NE,輪迴·毀滅頭巾,"[史詩]
- 冥靈傳世 頭盔 -
結束後將開始新的輪迴.
∴護甲 +125
∴力量 & 敏捷 +195
∴智力 +255
∴技能傷害 +5%
∴點擊使用 毀滅時刻
▣ 等級.100",830
445,I0ND,纘載·半神面具,"[史詩]
- 冥靈傳世 頭盔 -
擁有半神力量的面具
∴護甲 +130
∴敏捷 +255
∴生命值 +1500
∴生命值恢復 +120
∴技能傷害 +12%
∴點擊使用 半神模式
▣ 等級.100",829
446,I0NC,頹喪·返虛魔眼,"[史詩]
- 冥靈傳世 頭盔 -
死亡注視着你..
∴護甲 +115
∴敏捷 +285
∴生命值 +1500
∴技能傷害 & 致命一擊概率 +10%
∴攻擊時觸發收割者之眼
▣ 等級.100",828
447,I0NB,意志·沁盾守護,"[史詩]
- 冥靈傳世 頭盔 -
充滿保護者意志的頭盔
∴護甲 +150
∴力量 +240
∴所受傷害-15%
∴對靠近的友軍給予保護
∴點擊使用 激活守護者的意志
▣ 等級.100",827
448,I0NA,聖輝·蒼穹之曜,"[史詩]
- 冥靈傳世 頭盔 -
你甚至都不能凝視它.
∴護甲 +140
∴力量 +240, 敏捷 +210
∴攻擊傷害+10%
∴攻擊時觸發高能
∴1分鐘CD，主動使用觸發魔法免疫
▣ 等級.100",826
449,I0N9,饕餮·末日判罪,"[史詩]
- 冥靈傳世 武器 (法杖) -
該結束了...
∴攻擊力+9000
∴智力 +795
∴技能傷害 +10%
∴每當釋放技能觸發噩夢打擊
∴點擊使用 毀滅之歌
▣ 等級.100",825
450,I0N8,渡厄·沐雨卻念,"[史詩]
- 冥靈傳世 武器 (槍支) -
用場雨洗滌世界上的惡和罪 
∴攻擊力+7650
∴智力 +705
∴恢復量 +15%
∴當治療時，激活治癒之水恢復友軍
∴點擊使用 暴風雨
▣ 等級.100",824
451,I0N7,虛空·追獵者,"[史詩]
- 冥靈傳世 武器 (槍支) -
最後一顆子彈，它甚至會撕裂時間來追逐目標
∴攻擊力+9500
∴敏捷 +705, 智力 +405
∴攻擊速度 +40%
∴技能傷害 +15%
∴點擊使用 時空追獵
▣ 等級.100",823
452,I0N6,寂斂·最後的遺言,"[史詩]
- 冥靈傳世 武器 (槍支) -
只有死亡的痛苦在等待.
∴攻擊力+10500
∴敏捷 +765
∴生命值 +1500
∴致命一擊倍率 +0.35x
∴4秒觸發一次懲戒子彈
▣ 等級.100",822
453,I0N5,焚釋·永恆之焰,"[史詩]
- 冥靈傳世 武器 (弓箭) -
永遠燃燒，我充滿光芒的靈魂.
∴攻擊力+9000
∴力量 +315, 敏捷 +675
∴攻擊時幾率附帶火焰印記
∴在戰鬥時積攢能量
∴火焰傷害 +14%
▣ 等級.100",821
454,I0N4,無憫·靈魂判罪,"[史詩]
- 冥靈傳世 武器 (弓箭) -
一個靈魂墮落的人，現在只有毀滅才能救贖你
∴攻擊力+9750
∴敏捷 +705
∴生命值 +1500
∴技能傷害 +15%
∴攻擊時幾率靈魂吸取
∴點擊使用 靈魂轟炸
▣ 等級.100",820
455,I0N3,不滅·凜冬契約,"[史詩]
- 冥靈傳世 武器 (近戰) -
擁抱永冬.
∴攻擊力+7950
∴力量 +735
∴敏捷 & 智力 +465
∴所受傷害-10%
∴每8次攻擊觸發冰霜爆破
∴點擊使用 永凍
▣ 等級.100",819
456,I0N2,合成,"收集相關物品合成新的物品。唯一指定遊戲平臺：KK官方對戰平臺（www.reckfeng.com）
◎ 合成組合",-1
457,I0N1,破穹·勇敢之心,"[史詩]
- 冥靈傳世 翅膀 -
勇敢的心引領你走向勝利
∴全屬性 +450
∴魔法抗性 +20%
∴周圍的單位被減速
∴點擊使用 勇氣
▣ 等級.100",818
458,I0N0,末路·聖裁者,"[史詩]
- 禁斷聖物 武器 (槍支) -
你的罪孽將因你的死而被寬恕.
∴攻擊力+9000
∴敏捷 +690
∴生命值 +1200
∴致命一擊倍率 +0.3x
∴6秒觸發一次聖裁子彈
▣ 等級.100",817
459,I0MZ,覺醒·懲戒者,"[史詩]
- 冥靈傳世 武器 (近戰) -
注入浩瀚之力的匕首
∴攻擊力+8250
∴敏捷 +780, 生命值 +2250
∴致命一擊倍率 +0.4x
∴每12觸發尺牘懲戒
∴每當釋放技能觸發覺醒
▣ 等級.100",816
460,I0MY,修正·除魔者,"[史詩]
- 禁斷聖物 武器 (槍支) -
我已準備好去征服死神了.
∴攻擊力+7650
∴敏捷 +645, 智力 +345
∴攻擊速度 +30%
∴技能傷害 +10%
∴點擊使用 魔王追逐
▣ 等級.100",815
461,I0MX,彩虹味糖果,"[收藏品]
彩虹味糖果!",-1
462,I0MW,怪異光環,"[收藏品]
怪異光環",432
463,I0MV,透明翅膀,"[收藏品]
透明翅膀",454
464,I0MU,彩虹貓咪,"[收藏品]
彩虹小貓",522
465,I0MS,封印碎片-極寒碎片,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",374
466,I0MR,封印碎片-紫水晶球,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",373
467,I0MQ,封印碎片-黑暗統治聖物,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",372
468,I0MP,封印碎片-聖使鎖魄,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",370
469,I0MO,封印碎片-聖典扉頁,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",371
470,I0MN,封印碎片-神聖金屬,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",369
471,I0MM,封印碎片-自然精華,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",367
472,I0ML,封印碎片-自然之心,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",368
473,I0MK,封印碎片-黑暗水晶,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",365
474,I0MJ,封印碎片-不朽之心,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",364
475,I0MI,封印碎片-淨化之證,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",366
476,I0MH,封印碎片-深淵精華,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",363
477,I0MG,封印碎片-邊緣世界的魔石,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",361
478,I0MF,封印碎片-被遺落的深淵骷髏頭,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",362
479,I0ME,封印碎片-深淵碎片,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",360
480,I0MD,永恆·世界大咖徽章,[收藏品],559
481,I0MC,冰龍 徽章,[收藏品],557
482,I0MB,主天使 徽章,[收藏品],556
483,I0MA,法爺 徽章,[收藏品],555
484,I0M9,殭屍領主 徽章,[收藏品],554
485,I0M8,骷髏王 徽章,[收藏品],553
486,I0M7,遠古骨龍 徽章,[收藏品],256
487,I0M6,新年服裝交換,"可用來兌換聖誕節服裝和新年服裝.

部分職業有兩種可以領取新年服裝.
有些職業沒有可提供的服裝。",-1
488,I0M5,小兔魔術棒,"[收藏品]
召喚小兔跟班.",-1
489,I0M4,藍色的幸運光環,[收藏品],451
490,I0M3,肉,恢復1點生命值.,-1
491,I0M1,狂赫·深淵之魂,"[史詩]
- 冥靈傳世 武器 (法杖) -
你長時間注視着它，同時，深淵之魂也會注意到你
∴攻擊力+6750
∴智力 +735
∴生命值 +2250
∴在施放技能和治療時，授予深淵之力
∴點擊使用 激活深淵的呼喚
▣ 等級.100",814
492,I0M0,魂靈魔石,"[史詩]
- 鴻蒙起源 材料 -",344
493,I0LZ,神祕材料,,352
494,I0LY,土神魔石,"[史詩]
- 鴻蒙起源 硬幣品級 -",333
495,I0LX,無竭·永恆聖盃,"[史詩]
- 冥靈傳世 首飾 -
無止境地溢出的聖盃
∴全屬性 +360
∴技能傷害 & 魔法抗性 +7.5%
∴8秒觸發一次聖水屏障
▣ 等級.100",312
496,I0LW,芳華·命運指環,"[史詩]
- 冥靈傳世 首飾 -
把你從宿命中解放出來的戒指
∴全屬性 +390
∴技能傷害 +10%
∴點擊使用 時空扭曲
∴生命值降到1以下時觸發回到過去
▣ 等級.100",812
497,I0LV,決意·魔尊法袍,"[史詩]
- 冥靈傳世 鎧甲 -
充滿了獻祭魔法的靈魂的長袍
∴護甲 +225
∴力量 +150, 智力 +360
∴魔法值恢復 +36
∴技能傷害 +10%
∴點擊使用 魔尊領域
▣ 等級.100",811
498,I0LU,玉宇揹包,"[史詩]
- 冥靈傳世 武器 (揹包) -
包含自然氣息的揹包
∴攻擊力+6900
∴全屬性 +660
∴恢復量 +15%
∴魔法抗性 +15%
∴點擊使用 神祕藥劑
▣ 等級.100",813
499,I0LT,遺忘,"[史詩]
- 禁斷聖物 武器 (近戰) -
人更希望忘卻過往勝過記住它們.
∴攻擊力+7500
∴力量 +615
∴技能傷害 +7.5%
∴攻擊時幾率發動怒火打擊
∴點擊使用 激活遺忘
▣ 等級.100",810
500,I0LS,潮汐鑰匙,"[召喚類物品]
進入海神領域的鑰匙",398
501,I0LQ,萬聖節服裝 交換,"12個發光的糖塊交換1個萬聖節服裝.

個別職業可以有兩種萬聖節服裝可供選擇.",-1
502,I0LP,奧義之核,"[史詩]
- 鴻蒙起源 材料 -
∴點擊查看相關合成組合",336
503,I0LN,普瑞斯銀幣,"[史詩]
- 神話傳說 硬幣品級 -
一枚有價值的硬幣，用它可以同收藏夾交換其他物品.",376
504,I0LM,救世祈願·啓示法杖,"[史詩]
- 鴻蒙起源 武器 (法杖) -
低聲祈禱得到回應的誓言
∴攻擊力+9000
∴智力 +1000
∴生命值 +3000
∴所有屬性 +5%
∴裝備時激活啓示
∴點擊使用 觸發高能
▣ 等級.100",962
505,I0LL,惡魔領主魔術棒,[收藏品],-1
506,I0LK,啓迪·能量原冰,"[史詩]
- 鴻蒙起源 武器 (法杖) -
混沌乃萬力之源
∴攻擊力+10000
∴智力 +1100
∴生命值 +2000
∴技能傷害 +15%
∴冰屬性/水屬性+15%
∴暗屬性 +10%
∴技能5次連續命中時觸發萬年寒霜
∴點擊使用 火魘之擊
▣ 等級.100",961
507,I0LJ,嘯天·雄獅之心,"[史詩]
- 鴻蒙起源 武器 (近戰) -
表現出來鋼鐵般的力量和豪氣
∴攻擊力+15500
∴主屬性 +700
∴技能傷害 +12.5%
∴移動速度 +75
∴攻擊時激活獅心擊打
∴點擊使用 懲戒攻擊
▣ 等級.100",959
508,I0LI,閃爍便鞋,"[普通]
- 其他 -
閃閃閃!
∴移動速度 +250
∴點擊使用傳送至目標點
▣ 等級.20",-1
509,I0LH,黃色的幸運光環,[收藏品],449
510,I0LG,啓示·末日判罪,"[史詩]
- 鴻蒙起源 武器 (槍支) -
世界末日的時候，我會讓你說最後的遺言
∴攻擊力+14500
∴敏捷 +1050
∴生命值 +2500
∴致命一擊倍率 +0.50x
∴3秒觸發一次裝填絕望子彈
∴每當釋放T技能觸發毀滅時刻
▣ 等級.100",964
511,I0LF,獲得週年慶服裝禮盒,需求材料: 神祕海螺 x12,-1
512,I0LE,神祕海螺,"[硬幣]
海螺內充滿濃濃的週年慶氣氛",378
513,I0LD,鴨子騎士力量結晶,[收藏品],414
514,I0LB,海象,"[收藏品]
裝扮的海象",527
515,I0LA,藍蓮花光環,"[收藏品]
藍蓮花光環",434
516,I0L9,德魯伊長袍,"[史詩]
- 禁斷聖物 鎧甲 -
不要拒絕大自然給你的饋贈.
∴護甲 +200
∴智力 +330
∴魔法抗性 +12%
∴5秒觸發一次召喚自然精靈
∴點擊使用 主動召喚1個自然精靈
▣ 等級.100",809
517,I0L7,願望,"希望掉落特定物品.

有願望指定時: 其他物品不會掉落，但指定物品的掉率提高150%.
無有願望指定時: 所有物品均可掉落.

靈魂寶石/結晶不受影響.",-1
518,I0L6,特殊服裝,[收藏品],-1
519,I0L5,檢索物品,我可以給送一些獎勵你的物品。.,-1
520,I0L3,UFO,"[收藏品]
神祕的坐騎",523
521,I0KW,逮捕魔術棒,"[收藏品]
召喚一個隨從",-1
522,I0KV,山丘之墮,"[收藏品]
山丘之墮",452
523,I0KU,小魔仙,"[收藏品]
墮落的仙女",511
524,I0KT,(特殊) 幻想隱身,,-1
525,I0KS,淨空·至上祝福羽翼 藏品,"[收藏品]
淨空·至上祝福羽翼",478
526,I0KR,遂宇玄芒·靈仙魂翼 藏品,"[收藏品]
遂宇玄芒·靈仙魂翼",479
527,I0K0,輝煌·瀚宇之星,"[史詩]
- 冥靈傳世 武器 (槍支) -
我的命運由我來做主.
∴攻擊力+6750
∴敏捷 +345
∴智力 +645
∴攻擊速度 +25%
∴友軍恢復 得到強化
∴點擊使用 激活神聖洗禮
▣ 等級.100",804
528,I0JZ,星界微光·浩瀚玫瑰,"[史詩]
- 冥靈傳世 首飾 -
一朵蘊含宇宙力量的玫瑰
∴智力 +420
∴生命值 +1500
∴周圍的友軍 魔法抗性 10%提升
∴點擊使用 觸發星界護佑
∴水/風 屬性 +6%
▣ 等級.100",807
529,I0JY,邪目·緋紅憎恨,"[史詩]
- 冥靈傳世 武器 (法杖) -
我的仇恨只能用你的鮮血來平息!
∴攻擊力+7500
∴智力 +735
∴技能傷害 +8%
∴每當釋放技能 智力 75, 火焰傷害 2.5%提升 (5次疊加)
∴點擊使用 緋紅凝視
▣ 等級.100",803
530,I0JX,眷戀·返照聖戒,"[史詩]
- 冥靈傳世 首飾 -
生命之源傾注我全身!
∴全屬性 +345
∴生命值&魔法值 +2250
∴所受治療量+15%
∴點擊使用 激活甦醒
∴死亡時2秒秒後復活 (CD: 240秒)
▣ 等級.100",806
531,I0JW,遂宇玄芒·靈仙魂翼,"[史詩]
- 冥靈傳世 翅膀 -
仙靈環繞着你.
∴全屬性 +345
∴水/風/土屬性 +5%
∴周圍的友軍所受治療量+15%
∴點擊使用 復活一名附近友軍
▣ 等級.100",808
532,I0JV,先驅·風暴戰鎧,"[史詩]
- 禁斷聖物 鎧甲 -
戰甲賦予你風暴之力。.
∴護甲 +185
∴敏捷 +360
∴技能傷害 & 魔法抗性 +7.5%
∴每當釋放技能 1.5秒持續時間的風怒觸發
▣ 等級.100",805
533,I0JU,虛空·破風之鎧,"[史詩]
- 神話傳說 鎧甲 -
可讓你迅疾如風的鎧甲.
∴護甲 +175
∴敏捷 +270
∴技能傷害 & 魔法抗性 +5%
∴每當釋放技能 1.5秒持續時間的風怒觸發
▣ 等級.100",753
534,I0JT,自然淨靈,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",222
535,I0JS,消散·陽炎澄心,"[史詩]
- 冥靈傳世 首飾 -
啊~爆啦，世界清靜了!!!!!!!!!!!!!!!!!!!
∴主屬性 +390
∴技能傷害 +10%
∴點擊使用激活陽炎爆炸
▣ 等級.100",307
536,I0JR,阿特里西亞·夢幻之劍,"[史詩]
- 冥靈傳世 武器 (近戰) -
我帶你走向永恆的夢境.
∴攻擊力+9750
∴力量 +585, 敏捷 +645
∴技能傷害 & 致命一擊概率 +7.5%
∴每當釋放技能 造成下次攻擊強化
∴點擊使用 激活虛幻夢境
▣ 等級.100",802
537,I0JQ,爝火鑰匙,"[召喚類物品]
打開火靈之門的鑰匙",396
538,I0JP,附魔師萬聖節魔術棒,[收藏品],-1
539,I0JO,火鳳凰魔術棒,[收藏品],-1
540,I0JN,馴鹿魯道夫,"[收藏品]
可憐的馴鹿魯道夫",533
541,I0JM,迷你小仙魔術棒,"[收藏品]
用它召喚一個迷你小仙.",-1
542,I0JJ,玉塵冰晶,"[硬幣]
一個美麗的冰晶，蘊含了冬日的氣息.",380
543,I0JI,新年活動邀請函,"[召喚類物品]
你被邀請參加新年活動!
◎參加人員要求: 最低4個人",-1
544,I0JH,火法萬聖節魔術棒,"[收藏品]
用它來召喚一個風系魔導士.",-1
545,I0JG,祈明·神諭血翼 藏品,"[收藏品]
祈明·神諭血翼",477
546,I0JF,祈明·神諭血翼,"[史詩]
- 禁斷聖物 翅膀 -
用鮮血洗滌你的罪孽
∴全屬性 +225
∴生命值 +1500
∴400碼移動距離獲得血腥之咬充能附加於下一次攻擊
▣ 等級.100",801
547,I0JE,神射手魔術棒,"[收藏品]
召喚一個隨從",-1
548,I0JD,追星劍聖魔術棒,"[收藏品]
用它來召喚一個迷你追星劍聖人.",-1
549,I0JC,風系魔導士魔術棒,"[收藏品]
用它來召喚一個風系魔導士.",-1
550,I0JB,喚潮·貪婪之手,"[史詩]
- 禁斷聖物 武器 (近戰) -
吞噬掉吧，但永不滿足!
∴攻擊力+7800
∴力量 +390, 敏捷 +390
∴生命值恢復 +120
∴攻擊時幾率 觸發潮汐範圍打擊
∴點擊使用 激活貪婪汲取
▣ 等級.100",795
551,I0JA,神氣流轉·寒嵐之戒,"[史詩]
- 禁斷聖物 首飾 -
....
∴全屬性 +315
∴魔法值恢復 +25
∴直接命中目標時激活持續靜息攻擊
∴點擊使用 觸發禁錮麻痹
▣ 等級.100",800
552,I0J9,卓爾·聖焱之戒,"[史詩]
- 禁斷聖物 首飾 -
它能很好的輔助你的小夥伴!
∴全屬性 +285
∴生命值恢復 +120
∴技能命中友軍時觸發[希望]效果
∴點擊使用 激活聖焱
▣ 等級.100",799
553,I0J8,黑暗契約·死靈法書,"[史詩]
- 禁斷聖物 首飾 -
讓人類擁有的一切墮入黑暗吧.
∴全屬性 +285
∴魔法值 +3750
∴技能傷害 +6%
∴點擊使用 釋放禁忌法術
▣ 等級.100",798
554,I0J7,禁忌·魔幻之戒,"[史詩]
- 神話傳說 首飾  -
任何東西都難逃在黑暗契約下的墮落.
∴全屬性 +210
∴魔法值 +2250
∴技能傷害 +4%
∴點擊使用 釋放禁忌法術
▣ 等級.100",783
555,I0J6,闢晦·淬光之鎧,"[史詩]
- 禁斷聖物 鎧甲 -
表面蘊含電流的鎧甲.
∴護甲 +225
∴力量 +255
∴敏捷 +255
∴移動速度 +50
∴技能傷害 +8%
∴魔法抗性 +12%
∴每當釋放技能 3秒淬光電擊
▣ 等級.100",797
556,I0J5,不朽貓咪力量結晶,[收藏品],411
557,I0J4,賞金獵人魔術棒,[收藏品],-1
558,I0J3,旅行商人魔術棒,"[收藏品]
用它來召喚一個迷你旅行商人.",-1
559,I0J2,附魔師魔術棒,"[收藏品]
用它來召喚一個迷你附魔師.",-1
560,I0J1,收割者魔術棒,"[收藏品]
用它來召喚一個迷你收割者.",-1
561,I0J0,超級轉換,"從三圍轉換出所有屬性點至可分配狀態.
不可以低於它的初始數值.
▣ 等級. 40",-1
562,I0IZ,風暴鑰匙,"[召喚類物品]
打開風暴之門的鑰匙",397
563,I0IW,雪球,,-1
564,I0IV,木料,,-1
565,I0IT,彈藥,,-1
566,I0IS,迷幻魔影·風神之眼,"[史詩]
- 冥靈傳世 頭盔 -
望穿黑暗的眼睛!
∴護甲 +125
∴智力 +297
∴魔法抗性 +10%
∴周圍的友軍傷害和技能傷害 +5%
∴點擊使用 召喚2個火焰巨人
▣ 等級.100",788
567,I0IR,荒古遺塵·衆神之角,"[史詩]
- 冥靈傳世 頭盔 -
蘊含閃電的衆神之角
∴護甲 +105
∴主屬性 +72, 全屬性 +144
∴技能傷害 & 致命一擊概率 +12%
∴所受傷害+8%
∴3000碼移動距離觸發閃電之觸
▣ 等級.100",789
568,I0IQ,遠古迷夢·祝福長弓,"[史詩]
- 冥靈傳世 武器 (弓箭) -
來自上古的祝福，釋放更多的箭矢.
∴攻擊力+8550
∴敏捷 +645
∴攻擊速度 +40%
∴攻擊時發動風之打擊
▣ 等級.100",787
569,I0IP,怨靈祈禱·絕望甲冑,"[史詩]
- 冥靈傳世 鎧甲 -
甲冑凝聚着亡者的靈魂
∴護甲 +240
∴力量 +295
∴敏捷 & 智力 +160
∴使用者周圍的友軍 全屬性 6% 提高
∴6秒觸發一次怨靈禱告
▣ 等級.100",786
570,I0IO,混沌之石,"[召喚類物品]
用於召喚多種召喚類BOSS的材料.

地點: 悠祕森林, 元素塔魔法石礦 (混沌魔鎬必需)",130
571,I0IL,突破·毀滅之鎧,"[史詩]
- 鴻蒙起源 鎧甲 -
末日，是世界的毀滅，還是世界的重建?
∴護甲 +230
∴力量 +190
∴敏捷 +440
∴技能傷害 +14%
∴致命一擊概率 +14%
∴攻擊時激活毀滅印記
∴生命處於20%時召喚收割者
▣ 等級.100",911
572,I0IK,企盼·最終預兆,"[史詩]
- 鴻蒙起源 武器 (槍支) -
這裏是終點.
∴攻擊力+12400
∴敏捷 +895
∴生命值 +2000
∴致命一擊倍率 +0.40x
∴3秒觸發一次加載預兆子彈
▣ 等級.100",910
573,I0IJ,水靈精華,"[史詩]
- 冥靈傳世 材料 -
∴點擊查看相關合成組合",314
574,I0II,水靈之紋,"[史詩]
- 冥靈傳世 材料 -
∴點擊查看相關合成組合",313
575,I0IH,風靈精華,"[史詩]
- 冥靈傳世 材料 -
∴點擊查看相關合成組合",303
576,I0IG,風靈之紋,"[史詩]
- 冥靈傳世 材料 -
∴點擊查看相關合成組合",302
577,I0IF,火靈精華,"[史詩]
- 冥靈傳世 材料 -
∴點擊查看相關合成組合",309
578,I0IE,火靈之紋,"[史詩]
- 冥靈傳世 材料 -
∴點擊查看相關合成組合",308
579,I0ID,休閒服裝,"[收藏品]
休閒服裝",-1
580,I0IC,瘋狂的奇裝異服,"[收藏品]
永久可用的奇裝異服",-1
581,I0IB,統治者指環,"[史詩]
- 冥靈傳世 首飾 -
擁有它你纔有資格控制住混亂局面
∴全屬性 +375
∴技能傷害 +12%
∴攻擊時有20%幾率造成20%額外傷害
∴在受到攻擊時有概率激活絕對守護
▣ 等級.100",785
582,I0IA,蝙蝠之翼 藏品,"[收藏品]
蝙蝠之翼",476
583,I0I9,地獄熔岩火凰羽翼 藏品,"[收藏品]
地獄熔岩火凰羽翼",475
584,I0I8,謊言戒指,"[收藏品]
我是邪惡的",-1
585,I0I7,魔音護魂之翼 藏品,"[收藏品]
魔音護魂之翼",474
586,I0I6,飛星流彩碎翼 藏品,"[收藏品]
飛星流彩碎翼",473
587,I0I5,自然之翼 藏品,"[收藏品]
自然之翼",472
588,I0I4,無堅不摧戰翅 藏品,"[收藏品]
無堅不摧戰翅",471
589,I0I3,幻想霜寒魂翼 藏品,"[收藏品]
幻想霜寒魂翼",470
